594351.0,1.503
595367.0,1.503
596383.0,1.503
597399.0,1.508
598415.0,1.493
599431.0,1.512
600447.0,1.507
601463.0,1.511
602479.0,1.517
603495.0,1.516
604511.0,1.518
605527.0,1.512
606543.0,1.51
607559.0,1.503
608575.0,1.503
609591.0,1.503
610607.0,1.508
611623.0,1.512
612639.0,1.51
613655.0,1.526
614671.0,1.527
615687.0,1.528
616703.0,1.517
617719.0,1.515
618735.0,1.513
619751.0,1.512
620767.0,1.509
621783.0,1.509
622799.0,1.51
623815.0,1.514
624831.0,1.511
625847.0,1.521
626863.0,1.518
627879.0,1.514
628895.0,1.512
629911.0,1.512
630927.0,1.514
631943.0,1.515
632959.0,1.522
633975.0,1.525
634991.0,1.529
636007.0,1.531
637023.0,1.533
638039.0,1.534
639055.0,1.526
640071.0,1.524
641087.0,1.521
642103.0,1.519
643119.0,1.519
644135.0,1.519
645151.0,1.521
646167.0,1.529
647183.0,1.528
648199.0,1.531
649215.0,1.539
650231.0,1.524
651247.0,1.529
652263.0,1.531
653279.0,1.531
654295.0,1.534
655311.0,1.534
656327.0,1.536
657343.0,1.531
658359.0,1.536
659375.0,1.533
660391.0,1.536
661407.0,1.53
662423.0,1.546
663439.0,1.532
664455.0,1.535
665471.0,1.533
666487.0,1.541
667503.0,1.546
668519.0,1.541
669535.0,1.536
670551.0,1.531
671567.0,1.529
672583.0,1.534
673599.0,1.524
674615.0,1.534
675631.0,1.534
676647.0,1.536
677663.0,1.539
678679.0,1.541
679695.0,1.549
680711.0,1.552
681727.0,1.551
682743.0,1.548
683759.0,1.548
684775.0,1.552
685791.0,1.554
686807.0,1.547
687823.0,1.546
688839.0,1.546
689855.0,1.546
690871.0,1.549
691887.0,1.564
692903.0,1.546
693919.0,1.549
694935.0,1.548
695951.0,1.547
696967.0,1.545
697983.0,1.546
698999.0,1.548
700015.0,1.55
701031.0,1.553
702047.0,1.536
703063.0,1.55
704079.0,1.548
705095.0,1.551
706111.0,1.553
707127.0,1.553
708143.0,1.548
709159.0,1.546
710175.0,1.542
711191.0,1.545
712207.0,1.549
713223.0,1.548
714239.0,1.548
715255.0,1.552
716271.0,1.555
717287.0,1.555
718303.0,1.56
719319.0,1.553
720335.0,1.554
721351.0,1.56
722367.0,1.559
723383.0,1.553
724399.0,1.555
725415.0,1.554
726431.0,1.558
727447.0,1.561
728463.0,1.555
729479.0,1.56
730495.0,1.557
731511.0,1.556
732527.0,1.558
733543.0,1.559
734559.0,1.558
735575.0,1.555
736591.0,1.554
737607.0,1.56
738623.0,1.561
739639.0,1.563
740655.0,1.56
741671.0,1.554
742687.0,1.557
743703.0,1.56
744719.0,1.56
745735.0,1.566
746751.0,1.565
747767.0,1.561
748783.0,1.553
749799.0,1.561
750815.0,1.561
751831.0,1.564
752847.0,1.566
753863.0,1.57
754879.0,1.576
755895.0,1.582
756911.0,1.585
757927.0,1.584
758943.0,1.592
759959.0,1.591
760975.0,1.598
761991.0,1.596
763007.0,1.59
764023.0,1.589
765039.0,1.594
766055.0,1.586
767071.0,1.589
768087.0,1.581
769103.0,1.585
770119.0,1.584
771135.0,1.583
772151.0,1.582
773167.0,1.58
774183.0,1.584
775199.0,1.582
776215.0,1.578
777231.0,1.578
778247.0,1.577
779263.0,1.58
780279.0,1.581
781295.0,1.576
782311.0,1.574
783327.0,1.575
784343.0,1.577
785359.0,1.577
786375.0,1.582
787391.0,1.586
788407.0,1.58
789423.0,1.573
790439.0,1.575
791455.0,1.578
792471.0,1.581
793487.0,1.577
794503.0,1.577
795519.0,1.581
796535.0,1.589
797551.0,1.594
798567.0,1.594
799583.0,1.595
800599.0,1.587
801615.0,1.584
802631.0,1.577
803647.0,1.576
804663.0,1.574
805679.0,1.577
806695.0,1.578
807711.0,1.577
808727.0,1.58
809743.0,1.579
810759.0,1.582
811775.0,1.576
812791.0,1.586
813807.0,1.594
814823.0,1.587
815839.0,1.587
816855.0,1.595
817871.0,1.589
818887.0,1.583
819903.0,1.597
820919.0,1.594
821935.0,1.594
822951.0,1.594
823967.0,1.592
824983.0,1.592
825999.0,1.585
827015.0,1.59
828031.0,1.581
829047.0,1.589
830063.0,1.595
831079.0,1.593
832095.0,1.594
833111.0,1.594
834127.0,1.592
835143.0,1.586
836159.0,1.584
837175.0,1.582
838191.0,1.579
839207.0,1.582
840223.0,1.581
841239.0,1.587
842255.0,1.588
843271.0,1.602
844287.0,1.594
845303.0,1.597
846319.0,1.589
847335.0,1.594
848351.0,1.594
849367.0,1.593
850383.0,1.601
851399.0,1.602
852415.0,1.602
853431.0,1.606
854447.0,1.608
855463.0,1.611
856479.0,1.609
857495.0,1.613
858511.0,1.608
859527.0,1.612
860543.0,1.606
861559.0,1.606
862575.0,1.602
863591.0,1.609
864607.0,1.601
865623.0,1.599
866639.0,1.6
867655.0,1.597
868671.0,1.603
869687.0,1.6
870703.0,1.602
871719.0,1.605
872735.0,1.602
873751.0,1.608
874767.0,1.614
875783.0,1.617
876799.0,1.619
877815.0,1.623
878831.0,1.623
879847.0,1.627
880863.0,1.621
881879.0,1.619
882895.0,1.613
883911.0,1.614
884927.0,1.614
885943.0,1.619
886959.0,1.619
887975.0,1.618
888991.0,1.621
890007.0,1.63
891023.0,1.622
892039.0,1.618
893055.0,1.613
894071.0,1.614
895087.0,1.616
896103.0,1.614
897119.0,1.614
898135.0,1.615
899151.0,1.614
900167.0,1.614
901183.0,1.618
902199.0,1.616
903215.0,1.623
904231.0,1.626
905247.0,1.625
906263.0,1.626
907279.0,1.625
908295.0,1.621
909311.0,1.616
910327.0,1.62
911343.0,1.619
912359.0,1.619
913375.0,1.617
914391.0,1.623
915407.0,1.623
916423.0,1.624
917439.0,1.622
918455.0,1.622
919471.0,1.619
920487.0,1.621
921503.0,1.62
922519.0,1.624
923535.0,1.623
924551.0,1.626
925567.0,1.621
926583.0,1.623
927599.0,1.625
928615.0,1.626
929631.0,1.626
930647.0,1.623
931663.0,1.626
932679.0,1.625
933695.0,1.626
934711.0,1.623
935727.0,1.623
936743.0,1.625
937759.0,1.631
938775.0,1.63
939791.0,1.634
940807.0,1.635
941823.0,1.633
942839.0,1.634
943855.0,1.633
944871.0,1.63
945887.0,1.629
946903.0,1.625
947919.0,1.631
948935.0,1.634
949951.0,1.626
950967.0,1.63
951983.0,1.631
952999.0,1.633
954015.0,1.633
955031.0,1.635
956047.0,1.638
957063.0,1.635
958079.0,1.63
959095.0,1.631
960111.0,1.632
961127.0,1.633
962143.0,1.627
963159.0,1.629
964175.0,1.632
965191.0,1.632
966207.0,1.628
967223.0,1.643
968239.0,1.639
969255.0,1.645
970271.0,1.643
971287.0,1.642
972303.0,1.643
973319.0,1.644
974335.0,1.642
975351.0,1.652
976367.0,1.642
977383.0,1.641
978399.0,1.64
979415.0,1.643
980431.0,1.64
981447.0,1.641
982463.0,1.642
983479.0,1.645
984495.0,1.635
985511.0,1.648
986527.0,1.648
987543.0,1.649
988559.0,1.64
989575.0,1.64
990591.0,1.639
991607.0,1.637
992623.0,1.639
993639.0,1.643
994655.0,1.647
995671.0,1.645
996687.0,1.647
997703.0,1.652
998719.0,1.654
999735.0,1.65
1000751.0,1.645
1001768.0,1.637
1002785.0,1.645
1003802.0,1.647
1004819.0,1.645
1005836.0,1.643
1006853.0,1.644
1007870.0,1.645
1008887.0,1.645
1009904.0,1.645
1010921.0,1.648
1011938.0,1.65
1012955.0,1.65
1013972.0,1.655
1014989.0,1.655
1016006.0,1.646
1017023.0,1.65
1018040.0,1.656
1019057.0,1.648
1020074.0,1.643
1021091.0,1.649
1022108.0,1.643
1023125.0,1.642
1024142.0,1.638
1025159.0,1.64
1026176.0,1.645
1027193.0,1.645
1028210.0,1.645
1029227.0,1.646
1030244.0,1.648
1031261.0,1.643
1032278.0,1.648
1033295.0,1.648
1034312.0,1.649
1035329.0,1.648
1036346.0,1.65
1037363.0,1.652
1038380.0,1.656
1039397.0,1.652
1040414.0,1.654
1041431.0,1.65
1042448.0,1.649
1043465.0,1.651
1044482.0,1.651
1045499.0,1.653
1046516.0,1.656
1047533.0,1.653
1048550.0,1.654
1049567.0,1.655
1050584.0,1.657
1051601.0,1.661
1052618.0,1.663
1053635.0,1.662
1054652.0,1.668
1055669.0,1.666
1056686.0,1.662
1057703.0,1.657
1058720.0,1.652
1059737.0,1.655
1060754.0,1.655
1061771.0,1.656
1062788.0,1.657
1063805.0,1.659
1064822.0,1.655
1065839.0,1.655
1066856.0,1.652
1067873.0,1.659
1068890.0,1.65
1069907.0,1.655
1070924.0,1.655
1071941.0,1.655
1072958.0,1.654
1073975.0,1.659
1074992.0,1.661
1076009.0,1.657
1077026.0,1.653
1078043.0,1.66
1079060.0,1.658
1080077.0,1.662
1081094.0,1.664
1082111.0,1.66
1083128.0,1.66
1084145.0,1.662
1085162.0,1.66
1086179.0,1.662
1087196.0,1.655
1088213.0,1.662
1089230.0,1.662
1090247.0,1.655
1091264.0,1.657
1092281.0,1.656
1093298.0,1.655
1094315.0,1.657
1095332.0,1.666
1096349.0,1.66
1097366.0,1.665
1098383.0,1.667
1099400.0,1.671
1100417.0,1.67
1101434.0,1.667
1102451.0,1.666
1103468.0,1.666
1104485.0,1.667
1105502.0,1.667
1106519.0,1.667
1107536.0,1.674
1108553.0,1.678
1109570.0,1.671
1110587.0,1.66
1111604.0,1.667
1112621.0,1.666
1113638.0,1.669
1114655.0,1.672
1115672.0,1.67
1116689.0,1.668
1117706.0,1.672
1118723.0,1.666
1119740.0,1.667
1120757.0,1.663
1121774.0,1.667
1122791.0,1.666
1123808.0,1.672
1124825.0,1.673
1125842.0,1.672
1126859.0,1.672
1127876.0,1.672
1128893.0,1.672
1129910.0,1.677
1130927.0,1.673
1131944.0,1.672
1132961.0,1.675
1133978.0,1.674
1134995.0,1.674
1136012.0,1.682
1137029.0,1.681
1138046.0,1.682
1139063.0,1.684
1140080.0,1.679
1141097.0,1.674
1142114.0,1.689
1143131.0,1.681
1144148.0,1.684
1145165.0,1.684
1146182.0,1.682
1147199.0,1.679
1148216.0,1.687
1149233.0,1.679
1150250.0,1.688
1151267.0,1.686
1152284.0,1.686
1153301.0,1.684
1154318.0,1.684
1155335.0,1.686
1156352.0,1.683
1157369.0,1.682
1158386.0,1.681
1159403.0,1.684
1160420.0,1.683
1161437.0,1.679
1162454.0,1.684
1163471.0,1.684
1164488.0,1.683
1165505.0,1.68
1166522.0,1.678
1167539.0,1.675
1168556.0,1.674
1169573.0,1.673
1170590.0,1.67
1171607.0,1.677
1172624.0,1.678
1173641.0,1.682
1174658.0,1.682
1175675.0,1.689
1176692.0,1.687
1177709.0,1.679
1178726.0,1.683
1179743.0,1.675
1180760.0,1.678
1181777.0,1.67
1182794.0,1.672
1183811.0,1.676
1184828.0,1.679
1185845.0,1.677
1186862.0,1.666
1187879.0,1.676
1188896.0,1.672
1189913.0,1.666
1190930.0,1.669
1191947.0,1.668
1192964.0,1.669
1193981.0,1.665
1194998.0,1.67
1196015.0,1.67
1197032.0,1.671
1198049.0,1.674
1199066.0,1.673
1200083.0,1.668
1201100.0,1.679
1202117.0,1.684
1203134.0,1.685
1204151.0,1.686
1205168.0,1.693
1206185.0,1.699
1207202.0,1.689
1208219.0,1.686
1209236.0,1.687
1210253.0,1.69
1211270.0,1.686
1212287.0,1.685
1213304.0,1.682
1214321.0,1.686
1215338.0,1.687
1216355.0,1.69
1217372.0,1.689
1218389.0,1.693
1219406.0,1.692
1220423.0,1.703
1221440.0,1.69
1222457.0,1.689
1223474.0,1.689
1224491.0,1.685
1225508.0,1.686
1226525.0,1.686
1227542.0,1.687
1228559.0,1.691
1229576.0,1.693
1230593.0,1.692
1231610.0,1.697
1232627.0,1.691
1233644.0,1.696
1234661.0,1.693
1235678.0,1.695
1236695.0,1.694
1237712.0,1.698
1238729.0,1.696
1239746.0,1.701
1240763.0,1.697
1241780.0,1.695
1242797.0,1.701
1243814.0,1.699
1244831.0,1.705
1245848.0,1.705
1246865.0,1.706
1247882.0,1.703
1248899.0,1.702
1249916.0,1.704
1250933.0,1.699
1251950.0,1.702
1252967.0,1.706
1253984.0,1.708
1255001.0,1.707
1256018.0,1.708
1257035.0,1.708
1258052.0,1.705
1259069.0,1.705
1260086.0,1.708
1261103.0,1.706
1262120.0,1.708
1263137.0,1.703
1264154.0,1.708
1265171.0,1.711
1266188.0,1.708
1267205.0,1.707
1268222.0,1.71
1269239.0,1.711
1270256.0,1.725
1271273.0,1.711
1272290.0,1.715
1273307.0,1.709
1274324.0,1.713
1275341.0,1.713
1276358.0,1.708
1277375.0,1.711
1278392.0,1.708
1279409.0,1.706
1280426.0,1.706
1281443.0,1.713
1282460.0,1.719
1283477.0,1.724
1284494.0,1.725
1285511.0,1.723
1286528.0,1.726
1287545.0,1.722
1288562.0,1.725
1289579.0,1.718
1290596.0,1.725
1291613.0,1.73
1292630.0,1.723
1293647.0,1.721
1294664.0,1.72
1295681.0,1.718
1296698.0,1.723
1297715.0,1.719
1298732.0,1.72
1299749.0,1.717
1300766.0,1.718
1301783.0,1.718
1302800.0,1.722
1303817.0,1.723
1304834.0,1.72
1305851.0,1.718
1306868.0,1.705
1307885.0,1.72
1308902.0,1.724
1309919.0,1.724
1310936.0,1.723
1311953.0,1.72
1312970.0,1.725
1313987.0,1.726
1315004.0,1.718
1316021.0,1.724
1317038.0,1.728
1318055.0,1.732
1319072.0,1.73
1320089.0,1.733
1321106.0,1.732
1322123.0,1.731
1323140.0,1.728
1324157.0,1.728
1325174.0,1.723
1326191.0,1.725
1327208.0,1.726
1328225.0,1.727
1329242.0,1.731
1330259.0,1.725
1331276.0,1.73
1332293.0,1.735
1333310.0,1.73
1334327.0,1.727
1335344.0,1.727
1336361.0,1.729
1337378.0,1.726
1338395.0,1.726
1339412.0,1.731
1340429.0,1.731
1341446.0,1.729
1342463.0,1.728
1343480.0,1.728
1344497.0,1.718
1345514.0,1.728
1346531.0,1.729
1347548.0,1.73
1348565.0,1.728
1349582.0,1.725
1350599.0,1.729
1351616.0,1.734
1352633.0,1.736
1353650.0,1.732
1354667.0,1.73
1355684.0,1.731
1356701.0,1.732
1357718.0,1.738
1358735.0,1.732
1359752.0,1.729
1360769.0,1.74
1361786.0,1.739
1362803.0,1.737
1363820.0,1.735
1364837.0,1.734
1365854.0,1.733
1366871.0,1.73
1367888.0,1.73
1368905.0,1.733
1369922.0,1.737
1370939.0,1.735
1371956.0,1.734
1372973.0,1.732
1373990.0,1.738
1375007.0,1.737
1376024.0,1.735
1377041.0,1.737
1378058.0,1.731
1379075.0,1.731
1380092.0,1.731
1381109.0,1.736
1382126.0,1.732
1383143.0,1.728
1384160.0,1.731
1385177.0,1.736
1386194.0,1.739
1387211.0,1.736
1388228.0,1.735
1389245.0,1.738
1390262.0,1.741
1391279.0,1.741
1392296.0,1.738
1393313.0,1.738
1394330.0,1.735
1395347.0,1.735
1396364.0,1.731
1397381.0,1.742
1398398.0,1.741
1399415.0,1.739
1400432.0,1.738
1401449.0,1.739
1402466.0,1.745
1403483.0,1.742
1404500.0,1.745
1405517.0,1.744
1406534.0,1.747
1407551.0,1.747
1408568.0,1.747
1409585.0,1.748
1410602.0,1.745
1411619.0,1.746
1412636.0,1.742
1413653.0,1.745
1414670.0,1.742
1415687.0,1.74
1416704.0,1.737
1417721.0,1.742
1418738.0,1.737
1419755.0,1.741
1420772.0,1.74
1421789.0,1.742
1422806.0,1.742
1423823.0,1.745
1424840.0,1.742
1425857.0,1.743
1426874.0,1.738
1427891.0,1.74
1428908.0,1.739
1429925.0,1.738
1430942.0,1.739
1431959.0,1.74
1432976.0,1.741
1433993.0,1.737
1435010.0,1.742
1436027.0,1.74
1437044.0,1.742
1438061.0,1.742
1439078.0,1.737
1440095.0,1.746
1441112.0,1.747
1442129.0,1.747
1443146.0,1.75
1444163.0,1.749
1445180.0,1.752
1446197.0,1.751
1447214.0,1.753
1448231.0,1.752
1449248.0,1.754
1450265.0,1.755
1451282.0,1.753
1452299.0,1.752
1453316.0,1.749
1454333.0,1.754
1455350.0,1.752
1456367.0,1.758
1457384.0,1.749
1458401.0,1.752
1459418.0,1.749
1460435.0,1.749
1461452.0,1.749
1462469.0,1.749
1463486.0,1.752
1464503.0,1.752
1465520.0,1.747
1466537.0,1.742
1467554.0,1.747
1468571.0,1.742
1469588.0,1.746
1470605.0,1.747
1471622.0,1.752
1472639.0,1.752
1473656.0,1.757
1474673.0,1.759
1475690.0,1.754
1476707.0,1.754
1477724.0,1.747
1478741.0,1.754
1479758.0,1.752
1480775.0,1.755
1481792.0,1.754
1482809.0,1.754
1483826.0,1.756
1484843.0,1.755
1485860.0,1.76
1486877.0,1.761
1487894.0,1.757
1488911.0,1.755
1489928.0,1.768
1490945.0,1.753
1491962.0,1.754
1492979.0,1.755
1493996.0,1.749
1495013.0,1.747
1496030.0,1.745
1497047.0,1.748
1498064.0,1.741
1499081.0,1.749
1500098.0,1.756
1501115.0,1.75
1502132.0,1.754
1503149.0,1.751
1504166.0,1.749
1505183.0,1.754
1506200.0,1.752
1507217.0,1.751
1508234.0,1.752
1509251.0,1.754
1510268.0,1.754
1511285.0,1.751
1512302.0,1.751
1513319.0,1.749
1514336.0,1.748
1515353.0,1.751
1516370.0,1.753
1517387.0,1.754
1518404.0,1.756
1519421.0,1.757
1520438.0,1.758
1521455.0,1.758
1522472.0,1.76
1523489.0,1.759
1524506.0,1.76
1525523.0,1.759
1526540.0,1.754
1527557.0,1.76
1528574.0,1.762
1529591.0,1.764
1530608.0,1.762
1531625.0,1.762
1532642.0,1.757
1533659.0,1.759
1534676.0,1.753
1535693.0,1.759
1536710.0,1.751
1537727.0,1.755
1538744.0,1.761
1539761.0,1.759
1540778.0,1.757
1541795.0,1.763
1542812.0,1.763
1543829.0,1.764
1544846.0,1.76
1545863.0,1.764
1546880.0,1.763
1547897.0,1.761
1548914.0,1.762
1549931.0,1.761
1550948.0,1.761
1551965.0,1.761
1552982.0,1.76
1553999.0,1.755
1555016.0,1.764
1556033.0,1.76
1557050.0,1.761
1558067.0,1.758
1559084.0,1.76
1560101.0,1.762
1561118.0,1.758
1562135.0,1.761
1563152.0,1.76
1564169.0,1.761
1565186.0,1.757
1566203.0,1.762
1567220.0,1.767
1568237.0,1.767
1569254.0,1.766
1570271.0,1.764
1571288.0,1.774
1572305.0,1.764
1573322.0,1.764
1574339.0,1.765
1575356.0,1.761
1576373.0,1.762
1577390.0,1.763
1578407.0,1.762
1579424.0,1.764
1580441.0,1.763
1581458.0,1.764
1582475.0,1.77
1583492.0,1.765
1584509.0,1.767
1585526.0,1.769
1586543.0,1.769
1587560.0,1.772
1588577.0,1.769
1589594.0,1.77
1590611.0,1.773
1591628.0,1.774
1592645.0,1.777
1593662.0,1.774
1594679.0,1.766
1595696.0,1.778
1596713.0,1.776
1597730.0,1.775
1598747.0,1.774
1599764.0,1.774
1600781.0,1.773
1601798.0,1.769
1602815.0,1.769
1603832.0,1.777
1604849.0,1.768
1605866.0,1.77
1606883.0,1.771
1607900.0,1.764
1608917.0,1.771
1609934.0,1.771
1610951.0,1.769
1611968.0,1.771
1612985.0,1.772
1614002.0,1.775
1615019.0,1.776
1616036.0,1.78
1617053.0,1.776
1618070.0,1.779
1619087.0,1.783
1620104.0,1.78
1621121.0,1.781
1622138.0,1.778
1623155.0,1.786
1624172.0,1.787
1625189.0,1.785
1626206.0,1.784
1627223.0,1.784
1628240.0,1.779
1629257.0,1.779
1630274.0,1.775
1631291.0,1.771
1632308.0,1.776
1633325.0,1.778
1634342.0,1.776
1635359.0,1.776
1636376.0,1.775
1637393.0,1.771
1638410.0,1.772
1639427.0,1.771
1640444.0,1.771
1641461.0,1.771
1642478.0,1.772
1643495.0,1.774
1644512.0,1.773
1645529.0,1.778
1646546.0,1.775
1647563.0,1.776
1648580.0,1.777
1649597.0,1.779
1650614.0,1.779
1651631.0,1.78
1652648.0,1.781
1653665.0,1.783
1654682.0,1.781
1655699.0,1.781
1656716.0,1.781
1657733.0,1.78
1658750.0,1.776
1659767.0,1.783
1660784.0,1.781
1661801.0,1.779
1662818.0,1.779
1663835.0,1.783
1664852.0,1.783
1665869.0,1.775
1666886.0,1.777
1667903.0,1.769
1668920.0,1.783
1669937.0,1.781
1670954.0,1.782
1671971.0,1.783
1672988.0,1.788
1674005.0,1.789
1675022.0,1.787
1676039.0,1.788
1677056.0,1.788
1678073.0,1.788
1679090.0,1.787
1680107.0,1.789
1681124.0,1.787
1682141.0,1.791
1683158.0,1.789
1684175.0,1.79
1685192.0,1.79
1686209.0,1.791
1687226.0,1.793
1688243.0,1.791
1689260.0,1.793
1690277.0,1.791
1691294.0,1.789
1692311.0,1.803
1693328.0,1.79
1694345.0,1.787
1695362.0,1.786
1696379.0,1.791
1697396.0,1.79
1698413.0,1.791
1699430.0,1.792
1700447.0,1.794
1701464.0,1.79
1702481.0,1.792
1703498.0,1.796
1704515.0,1.798
1705532.0,1.8
1706549.0,1.796
1707566.0,1.798
1708583.0,1.794
1709600.0,1.794
1710617.0,1.792
1711634.0,1.783
1712651.0,1.786
1713668.0,1.791
1714685.0,1.788
1715702.0,1.786
1716719.0,1.786
1717736.0,1.788
1718753.0,1.788
1719770.0,1.786
1720787.0,1.788
1721804.0,1.791
1722821.0,1.788
1723838.0,1.789
1724855.0,1.784
1725872.0,1.791
1726889.0,1.785
1727906.0,1.787
1728923.0,1.786
1729940.0,1.785
1730957.0,1.786
1731974.0,1.791
1732991.0,1.789
1734008.0,1.79
1735025.0,1.791
1736042.0,1.79
1737059.0,1.791
1738076.0,1.795
1739093.0,1.795
1740110.0,1.792
1741127.0,1.791
1742144.0,1.791
1743161.0,1.785
1744178.0,1.783
1745195.0,1.79
1746212.0,1.789
1747229.0,1.788
1748246.0,1.788
1749263.0,1.791
1750280.0,1.792
1751297.0,1.791
1752314.0,1.789
1753331.0,1.793
1754348.0,1.795
1755365.0,1.794
1756382.0,1.791
1757399.0,1.796
1758416.0,1.796
1759433.0,1.798
1760450.0,1.798
1761467.0,1.796
1762484.0,1.798
1763501.0,1.8
1764518.0,1.8
1765535.0,1.796
1766552.0,1.798
1767569.0,1.798
1768586.0,1.792
1769603.0,1.796
1770620.0,1.791
1771637.0,1.793
1772654.0,1.791
1773671.0,1.788
1774688.0,1.789
1775705.0,1.788
1776722.0,1.796
1777739.0,1.792
1778756.0,1.791
1779773.0,1.793
1780790.0,1.789
1781807.0,1.792
1782824.0,1.796
1783841.0,1.791
1784858.0,1.793
1785875.0,1.789
1786892.0,1.787
1787909.0,1.788
1788926.0,1.788
1789943.0,1.786
1790960.0,1.787
1791977.0,1.788
1792994.0,1.793
1794011.0,1.792
1795028.0,1.787
1796045.0,1.796
1797062.0,1.796
1798079.0,1.796
1799096.0,1.781
1800113.0,1.788
1801130.0,1.795
1802147.0,1.794
1803164.0,1.796
1804181.0,1.796
1805198.0,1.798
1806215.0,1.8
1807232.0,1.799
1808249.0,1.796
1809266.0,1.8
1810283.0,1.803
1811300.0,1.8
1812317.0,1.801
1813334.0,1.8
1814351.0,1.8
1815368.0,1.8
1816385.0,1.8
1817402.0,1.8
1818419.0,1.798
1819436.0,1.798
1820453.0,1.803
1821470.0,1.805
1822487.0,1.801
1823504.0,1.803
1824521.0,1.805
1825538.0,1.803
1826555.0,1.804
1827572.0,1.796
1828589.0,1.798
1829606.0,1.798
1830623.0,1.798
1831640.0,1.795
1832657.0,1.793
1833674.0,1.793
1834691.0,1.792
1835708.0,1.797
1836725.0,1.799
1837742.0,1.791
1838759.0,1.793
1839776.0,1.796
1840793.0,1.8
1841810.0,1.802
1842827.0,1.802
1843844.0,1.799
1844861.0,1.799
1845878.0,1.8
1846895.0,1.8
1847912.0,1.801
1848929.0,1.797
1849946.0,1.798
1850963.0,1.804
1851980.0,1.797
1852997.0,1.786
1854014.0,1.796
1855031.0,1.796
1856048.0,1.796
1857065.0,1.798
1858082.0,1.796
1859099.0,1.791
1860116.0,1.793
1861133.0,1.796
1862150.0,1.793
1863167.0,1.79
1864184.0,1.798
1865201.0,1.796
1866218.0,1.796
1867235.0,1.796
1868252.0,1.802
1869269.0,1.801
1870286.0,1.794
1871303.0,1.799
1872320.0,1.801
1873337.0,1.8
1874354.0,1.804
1875371.0,1.799
1876388.0,1.799
1877405.0,1.801
1878422.0,1.8
1879439.0,1.8
1880456.0,1.8
1881473.0,1.803
1882490.0,1.8
1883507.0,1.799
1884524.0,1.8
1885541.0,1.803
1886558.0,1.803
1887575.0,1.805
1888592.0,1.806
1889609.0,1.802
1890626.0,1.8
1891643.0,1.796
1892660.0,1.8
1893677.0,1.803
1894694.0,1.8
1895711.0,1.802
1896728.0,1.802
1897745.0,1.801
1898762.0,1.805
1899779.0,1.808
1900796.0,1.808
1901813.0,1.805
1902830.0,1.804
1903847.0,1.805
1904864.0,1.806
1905881.0,1.8
1906898.0,1.811
1907915.0,1.808
1908932.0,1.808
1909949.0,1.807
1910966.0,1.803
1911983.0,1.808
1913000.0,1.808
1914017.0,1.81
1915034.0,1.81
1916051.0,1.814
1917068.0,1.808
1918085.0,1.81
1919102.0,1.806
1920119.0,1.804
1921136.0,1.801
1922153.0,1.8
1923170.0,1.805
1924187.0,1.811
1925204.0,1.809
1926221.0,1.81
1927238.0,1.811
1928255.0,1.812
1929272.0,1.811
1930289.0,1.809
1931306.0,1.809
1932323.0,1.806
1933340.0,1.806
1934357.0,1.812
1935374.0,1.808
1936391.0,1.812
1937408.0,1.804
1938425.0,1.819
1939442.0,1.809
1940459.0,1.805
1941476.0,1.81
1942493.0,1.809
1943510.0,1.799
1944527.0,1.811
1945544.0,1.811
